prez,nom
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.3
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.3
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.2,0.29
0.2,0.29
0.2,0.28
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.3
0.2,0.3
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.3
0.2,0.3
0.2,0.3
0.2,0.3
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.29
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.29
0.2,0.29
0.2,0.28
0.2,0.28
0.2,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.28
0.2,0.28
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.27
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.27
0.2,0.27
0.2,0.27
0.2,0.27
0.2,0.27
0.2,0.27
0.2,0.27
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.27
0.2,0.27
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.27
0.2,0.27
0.2,0.27
0.2,0.27
0.2,0.27
0.2,0.27
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.29
0.19,0.29
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.29
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.19,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.28
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.29
0.2,0.28
